image_path,true_label,predicted_label
data/test\4\3118_left-600-FA.jpg,4,0
data/test\4\3118_left-600-FS-T.jpg,4,0
data/test\4\3118_left-600-FS.jpg,4,0
data/test\4\3118_left-600-HB-T.jpg,4,0
data/test\4\3118_left-600-HB.jpg,4,0
data/test\4\3118_left-600-T.jpg,4,0
data/test\4\3118_left-600.jpg,4,0
data/test\4\31195_right-600-ALL.jpg,4,0
data/test\4\31195_right-600-FA.jpg,4,0
data/test\4\31461_right-600-HB-T.jpg,4,0
data/test\4\31461_right-600-T.jpg,4,0
data/test\4\31659_left-600-ALL-T.jpg,4,0
data/test\4\31659_left-600-ALL.jpg,4,0
data/test\4\31659_left-600-FA-T.jpg,4,0
data/test\4\31659_left-600-FA.jpg,4,0
data/test\4\31659_left-600-FS-T.jpg,4,0
data/test\4\31926_right-600-HB-T.jpg,4,0
data/test\4\31926_right-600-HB.jpg,4,0
data/test\4\31926_right-600-T.jpg,4,0
data/test\4\31926_right-600.jpg,4,0
data/test\4\32868_left-600-ALL.jpg,4,0
data/test\4\32868_left-600-FA.jpg,4,0
data/test\4\32868_left-600-FS.jpg,4,0
data/test\4\32868_left-600-HB.jpg,4,0
data/test\4\32868_left-600.jpg,4,0
data/test\4\33169_left-600-ALL.jpg,4,0
data/test\4\33169_left-600-FA.jpg,4,0
data/test\4\33169_left-600.jpg,4,0
data/test\4\33169_right-600-FS.jpg,4,0
data/test\4\33169_right-600-HB-T.jpg,4,0
data/test\4\33169_right-600-HB.jpg,4,0
data/test\4\33169_right-600-T.jpg,4,0
data/test\4\33169_right-600.jpg,4,0
data/test\4\33283_left-600-ALL.jpg,4,0
data/test\4\33283_left-600-FA.jpg,4,0
data/test\4\33283_left-600-FS.jpg,4,0
data/test\4\33283_left-600-HB.jpg,4,0
data/test\4\33283_left-600.jpg,4,0
data/test\4\33430_left-600-ALL-T.jpg,4,0
data/test\4\33430_left-600-ALL.jpg,4,0
data/test\4\33430_left-600-FA-T.jpg,4,0
data/test\4\33430_left-600-FA.jpg,4,0
data/test\4\33430_left-600-FS-T.jpg,4,0
data/test\4\33430_left-600-FS.jpg,4,0
data/test\4\33430_left-600-HB-T.jpg,4,0
data/test\4\33430_left-600-HB.jpg,4,0
data/test\4\33430_left-600-T.jpg,4,0
data/test\4\33430_left-600.jpg,4,0
data/test\4\33542_right-600-ALL.jpg,4,0
data/test\4\33542_right-600-FA.jpg,4,0
data/test\4\33542_right-600-FS.jpg,4,0
data/test\4\33542_right-600-HB.jpg,4,0
data/test\4\33542_right-600.jpg,4,0
data/test\4\33595_left-600-ALL.jpg,4,0
data/test\4\33595_left-600-FA.jpg,4,0
data/test\4\33595_left-600-FS.jpg,4,0
data/test\4\33595_left-600-HB.jpg,4,0
data/test\4\33595_left-600.jpg,4,0
data/test\4\33627_left-600-HB.jpg,4,0
data/test\4\33627_left-600.jpg,4,0
data/test\4\33753_left-600-ALL.jpg,4,0
data/test\4\33753_left-600-FA.jpg,4,0
data/test\4\33753_left-600-FS.jpg,4,0
data/test\4\33753_left-600-HB.jpg,4,0
data/test\4\33753_left-600-T.jpg,4,0
data/test\4\33753_left-600.jpg,4,0
data/test\4\33906_left-600-ALL.jpg,4,0
data/test\4\33906_left-600-FA.jpg,4,0
data/test\4\33906_left-600-FS.jpg,4,0
data/test\4\33906_left-600-HB.jpg,4,0
data/test\4\33906_left-600.jpg,4,0
data/test\4\34103_left-600-ALL.jpg,4,0
data/test\4\34103_left-600-FA.jpg,4,0
data/test\4\34103_left-600-FS.jpg,4,0
data/test\4\34103_left-600-HB.jpg,4,0
data/test\4\34103_left-600.jpg,4,0
data/test\4\34104_left-600-ALL.jpg,4,0
data/test\4\34104_left-600-FA.jpg,4,0
data/test\4\34995_right-600-FA.jpg,4,0
data/test\4\34995_right-600-FS.jpg,4,0
data/test\4\36453_left-600.jpg,4,0
data/test\4\36640_left-600.jpg,4,0
data/test\4\36890_left-600-T.jpg,4,0
data/test\4\36890_left-600.jpg,4,0
data/test\4\37825_right-600-FS-T.jpg,4,0
data/test\4\37825_right-600-FS.jpg,4,0
data/test\4\37825_right-600-HB-T.jpg,4,0
data/test\4\37825_right-600-HB.jpg,4,0
data/test\4\37825_right-600-T.jpg,4,0
data/test\4\37825_right-600.jpg,4,0
data/test\4\378963f9df22-600-ALL.jpg,4,0
data/test\4\378963f9df22-600-FA.jpg,4,0
data/test\4\378963f9df22-600-FS.jpg,4,0
data/test\4\378963f9df22-600-HB.jpg,4,0
data/test\4\378963f9df22-600.jpg,4,0
data/test\4\38449_left-600-ALL.jpg,4,0
data/test\4\38449_left-600-FA.jpg,4,0
data/test\4\38449_left-600-FS-T.jpg,4,0
data/test\4\38449_left-600-FS.jpg,4,0
data/test\4\38449_left-600-HB-T.jpg,4,0
data/test\4\38449_left-600-HB.jpg,4,0
data/test\4\38449_left-600-T.jpg,4,0
data/test\4\38449_left-600.jpg,4,0
data/test\4\38512_left-600-ALL.jpg,4,0
data/test\4\38512_left-600-FA.jpg,4,0
data/test\4\38512_left-600-FS.jpg,4,0
data/test\4\38512_left-600-HB.jpg,4,0
data/test\4\38512_left-600.jpg,4,0
data/test\4\38518_left-600-ALL.jpg,4,0
data/test\4\38518_left-600-FA.jpg,4,0
data/test\4\38518_left-600.jpg,4,0
data/test\4\38905_right-600-ALL.jpg,4,0
data/test\4\38905_right-600-FA.jpg,4,0
data/test\4\38905_right-600-FS.jpg,4,0
data/test\4\38905_right-600-HB.jpg,4,0
data/test\4\38905_right-600.jpg,4,0
data/test\4\39199_left-600-ALL-T.jpg,4,0
data/test\4\39199_left-600-ALL.jpg,4,0
data/test\4\39199_left-600-FA.jpg,4,0
data/test\4\39199_left-600-FS-T.jpg,4,0
data/test\4\39199_left-600-FS.jpg,4,0
data/test\4\39199_left-600-HB.jpg,4,0
data/test\4\39199_left-600.jpg,4,0
data/test\4\39361_left-600-ALL.jpg,4,0
data/test\4\39361_left-600-FA.jpg,4,0
data/test\4\39361_left-600-FS.jpg,4,0
data/test\4\39361_left-600-HB.jpg,4,0
data/test\4\39361_left-600.jpg,4,0
data/test\4\39495_right-600-ALL.jpg,4,0
data/test\4\39495_right-600-FA.jpg,4,0
data/test\4\39495_right-600-FS.jpg,4,0
data/test\4\39495_right-600-HB.jpg,4,0
data/test\4\39495_right-600.jpg,4,0
data/test\4\40399_left-600-FA.jpg,4,0
data/test\4\40399_left-600-FS.jpg,4,0
data/test\4\40399_left-600-HB.jpg,4,0
data/test\4\4091_left-600-ALL.jpg,4,0
data/test\4\4091_left-600-FA.jpg,4,0
data/test\4\4091_left-600-FS.jpg,4,0
data/test\4\4091_left-600-HB.jpg,4,0
data/test\4\4091_left-600.jpg,4,0
data/test\4\41174_right-600-ALL.jpg,4,0
data/test\4\41174_right-600-FA.jpg,4,0
data/test\4\41174_right-600-FS.jpg,4,0
data/test\4\41174_right-600-HB.jpg,4,0
data/test\4\41174_right-600.jpg,4,0
data/test\4\41202_right-600-FA.jpg,4,0
data/test\4\41202_right-600-FS.jpg,4,0
data/test\4\41202_right-600-HB.jpg,4,0
data/test\4\41202_right-600-T.jpg,4,0
data/test\4\41202_right-600.jpg,4,0
data/test\4\41466_left-600-ALL.jpg,4,0
data/test\4\41466_left-600-FA-T.jpg,4,0
data/test\4\41466_left-600-FA.jpg,4,0
data/test\4\41466_left-600-FS.jpg,4,0
data/test\4\41466_left-600-HB.jpg,4,0
data/test\4\41466_left-600-T.jpg,4,0
data/test\4\41466_left-600.jpg,4,0
data/test\4\41584_left-600-FA.jpg,4,0
data/test\4\41584_left-600-FS.jpg,4,0
data/test\4\41584_left-600-HB.jpg,4,0
data/test\4\41584_left-600.jpg,4,0
data/test\4\41746_left-600-ALL.jpg,4,0
data/test\4\41746_left-600-FA.jpg,4,0
data/test\4\41746_left-600-FS-T.jpg,4,0
data/test\4\41746_left-600-FS.jpg,4,0
data/test\4\41746_left-600-HB-T.jpg,4,0
data/test\4\41746_left-600-HB.jpg,4,0
data/test\4\41746_left-600-T.jpg,4,0
data/test\4\41746_left-600.jpg,4,0
data/test\4\41746_right-600-ALL.jpg,4,0
data/test\4\41746_right-600-FA.jpg,4,0
data/test\4\41746_right-600-FS.jpg,4,0
data/test\4\41746_right-600-HB-T.jpg,4,0
data/test\4\41746_right-600-HB.jpg,4,0
data/test\4\41746_right-600-T.jpg,4,0
data/test\4\41746_right-600.jpg,4,0
data/test\4\41974_right-600-ALL.jpg,4,0
data/test\4\41974_right-600-FA.jpg,4,0
data/test\4\41974_right-600-FS-T.jpg,4,0
data/test\4\41974_right-600-FS.jpg,4,0
data/test\4\41974_right-600-HB-T.jpg,4,0
data/test\4\41974_right-600-HB.jpg,4,0
data/test\4\41974_right-600-T.jpg,4,0
data/test\4\41974_right-600.jpg,4,0
data/test\4\42358_left-600-ALL.jpg,4,0
data/test\4\42358_left-600-FA.jpg,4,0
data/test\4\42358_left-600-FS.jpg,4,0
data/test\4\42358_left-600-HB.jpg,4,0
data/test\4\42358_left-600.jpg,4,0
data/test\4\42962_right-600-ALL.jpg,4,0
data/test\4\42962_right-600-FA.jpg,4,0
data/test\4\42962_right-600-FS.jpg,4,0
data/test\4\42962_right-600-HB.jpg,4,0
data/test\4\42962_right-600.jpg,4,0
data/test\4\43008_left-600-ALL.jpg,4,0
data/test\4\43008_left-600-FA.jpg,4,0
data/test\4\43008_left-600-FS.jpg,4,0
data/test\4\43008_left-600-HB.jpg,4,0
data/test\4\43008_left-600.jpg,4,0
data/test\4\43075_left-600-ALL.jpg,4,0
data/test\4\43075_left-600-FA.jpg,4,4
data/test\4\43075_left-600-FS-T.jpg,4,0
data/test\4\43075_left-600-FS.jpg,4,0
data/test\4\43075_left-600-HB.jpg,4,0
data/test\4\43075_left-600.jpg,4,0
data/test\4\43379_left-600-ALL.jpg,4,0
data/test\4\43379_left-600-FA.jpg,4,0
data/test\4\43379_left-600-FS.jpg,4,0
data/test\4\43379_left-600-HB.jpg,4,0
data/test\4\43379_left-600.jpg,4,0
data/test\4\43670_left-600-ALL.jpg,4,0
data/test\4\43670_left-600-FA.jpg,4,0
data/test\4\43670_left-600-FS.jpg,4,0
data/test\4\43670_left-600-HB.jpg,4,0
data/test\4\43670_left-600.jpg,4,0
data/test\4\44247_left-600-ALL.jpg,4,0
data/test\4\44247_left-600-FA.jpg,4,0
data/test\4\44247_left-600-FS-T.jpg,4,0
data/test\4\44247_left-600-FS.jpg,4,0
data/test\4\44247_left-600-HB-T.jpg,4,0
data/test\4\44247_left-600-HB.jpg,4,0
data/test\4\44247_left-600.jpg,4,0
data/test\4\44249_left-600-ALL.jpg,4,0
data/test\4\44249_left-600-FA.jpg,4,0
data/test\4\44249_left-600-FS.jpg,4,0
data/test\4\44249_left-600-HB.jpg,4,0
data/test\4\44249_left-600.jpg,4,0
data/test\4\4549_right-600-ALL.jpg,4,0
data/test\4\4549_right-600-FA-T.jpg,4,0
data/test\4\4549_right-600-FA.jpg,4,0
data/test\4\4549_right-600-FS-T.jpg,4,0
data/test\4\4549_right-600-FS.jpg,4,0
data/test\4\4549_right-600-HB-T.jpg,4,0
data/test\4\4549_right-600-HB.jpg,4,0
data/test\4\4549_right-600.jpg,4,0
data/test\4\4688_right-600-ALL.jpg,4,0
data/test\4\4688_right-600-FA.jpg,4,0
data/test\4\4688_right-600-FS.jpg,4,0
data/test\4\4688_right-600-HB.jpg,4,0
data/test\4\4688_right-600-T.jpg,4,0
data/test\4\4688_right-600.jpg,4,0
data/test\4\4a7dc013e802-600-ALL.jpg,4,0
data/test\4\4a7dc013e802-600-FS-T.jpg,4,0
data/test\4\4a7dc013e802-600-FS.jpg,4,0
data/test\4\4a7dc013e802-600-HB-T.jpg,4,0
data/test\4\4a7dc013e802-600-HB.jpg,4,0
data/test\4\5105_right-600-ALL.jpg,4,0
data/test\4\5105_right-600-FA.jpg,4,0
data/test\4\5105_right-600-FS.jpg,4,0
data/test\4\5105_right-600-HB-T.jpg,4,0
data/test\4\5105_right-600-HB.jpg,4,0
data/test\4\5105_right-600-T.jpg,4,0
data/test\4\5105_right-600.jpg,4,0
data/test\4\51af8c112682-600-HB.jpg,4,0
data/test\4\51af8c112682-600.jpg,4,0
data/test\4\5258_left-600-FS-T.jpg,4,0
data/test\4\5258_left-600-FS.jpg,4,0
data/test\4\5258_left-600-HB.jpg,4,0
data/test\4\5258_left-600.jpg,4,0
data/test\4\576e189d23d4-600-ALL.jpg,4,0
data/test\4\576e189d23d4-600-FA.jpg,4,0
data/test\4\576e189d23d4-600-FS-T.jpg,4,0
data/test\4\576e189d23d4-600-FS.jpg,4,0
data/test\4\576e189d23d4-600-HB.jpg,4,0
data/test\4\576e189d23d4-600.jpg,4,0
data/test\4\5893_right-600-ALL.jpg,4,0
data/test\4\5893_right-600-FS-T.jpg,4,0
data/test\4\5893_right-600-FS.jpg,4,0
data/test\4\5893_right-600-HB-T.jpg,4,0
data/test\4\5893_right-600-HB.jpg,4,0
data/test\4\5893_right-600-T.jpg,4,0
data/test\4\5893_right-600.jpg,4,0
data/test\4\5950_right-600-ALL.jpg,4,0
data/test\4\5950_right-600-FA.jpg,4,0
data/test\4\5950_right-600-FS.jpg,4,0
data/test\4\5950_right-600-HB.jpg,4,0
data/test\4\5950_right-600.jpg,4,0
data/test\4\5c7ab966a3ee-600-HB-T.jpg,4,0
data/test\4\6682_left-600-FA.jpg,4,0
data/test\4\6682_left-600-FS-T.jpg,4,0
data/test\4\6682_left-600-FS.jpg,4,0
data/test\4\6682_left-600-HB-T.jpg,4,0
data/test\4\6682_left-600-HB.jpg,4,0
data/test\4\6682_left-600-T.jpg,4,0
data/test\4\6682_left-600.jpg,4,0
data/test\4\6719_right-600-ALL.jpg,4,0
data/test\4\6719_right-600-FA.jpg,4,0
data/test\4\6719_right-600-FS.jpg,4,0
data/test\4\6719_right-600-HB.jpg,4,0
data/test\4\6719_right-600.jpg,4,0
data/test\4\6d259b5b4c76-GF-600-ALL.jpg,4,0
data/test\4\6d259b5b4c76-GF-600-FA.jpg,4,0
data/test\4\6d259b5b4c76-GF-600-FS.jpg,4,0
data/test\4\6d259b5b4c76-GF-600-HB.jpg,4,0
data/test\4\6d259b5b4c76-GF-600.jpg,4,0
data/test\4\710b05a96e0f-600-ALL-T.jpg,4,0
data/test\4\710b05a96e0f-600-ALL.jpg,4,0
data/test\4\710b05a96e0f-600-FA-T.jpg,4,0
data/test\4\710b05a96e0f-600-FA.jpg,4,0
data/test\4\710b05a96e0f-600-FS.jpg,4,0
data/test\4\710b05a96e0f-600-HB.jpg,4,0
data/test\4\710b05a96e0f-600-T.jpg,4,0
data/test\4\710b05a96e0f-600.jpg,4,0
data/test\4\7163_left-600-ALL.jpg,4,0
data/test\4\7163_left-600-FA-T.jpg,4,0
data/test\4\7163_left-600-FA.jpg,4,0
data/test\4\7163_left-600-FS.jpg,4,0
data/test\4\7163_left-600-HB-T.jpg,4,0
data/test\4\7163_left-600-HB.jpg,4,0
data/test\4\7163_left-600-T.jpg,4,0
data/test\4\7163_left-600.jpg,4,0
data/test\4\7164_right-600-ALL.jpg,4,0
data/test\4\7164_right-600-FA.jpg,4,0
data/test\4\7164_right-600-FS.jpg,4,0
data/test\4\7164_right-600-HB.jpg,4,0
data/test\4\7164_right-600.jpg,4,0
data/test\4\7211_left-600-ALL.jpg,4,0
data/test\4\7211_left-600-FA.jpg,4,0
data/test\4\7211_left-600-FS.jpg,4,0
data/test\4\7211_left-600-HB.jpg,4,0
data/test\4\7211_left-600.jpg,4,0
data/test\4\7277_left-600-ALL.jpg,4,0
data/test\4\7277_left-600-FA-T.jpg,4,0
data/test\4\7277_left-600-FA.jpg,4,0
data/test\4\7277_left-600-FS-T.jpg,4,0
data/test\4\7277_left-600-FS.jpg,4,0
data/test\4\7277_left-600-HB-T.jpg,4,0
data/test\4\7277_left-600-HB.jpg,4,0
data/test\4\7277_left-600-T.jpg,4,0
data/test\4\7277_left-600.jpg,4,0
data/test\4\7279_left-600-ALL.jpg,4,0
data/test\4\7279_left-600-FA.jpg,4,0
data/test\4\7279_left-600-FS-T.jpg,4,0
data/test\4\7279_left-600-FS.jpg,4,0
data/test\4\7279_left-600-HB-T.jpg,4,0
data/test\4\7279_left-600-HB.jpg,4,0
data/test\4\7279_left-600-T.jpg,4,0
data/test\4\7279_left-600.jpg,4,0
data/test\4\7471_right-600-ALL.jpg,4,0
data/test\4\7471_right-600-FA.jpg,4,0
data/test\4\7471_right-600-FS.jpg,4,0
data/test\4\7471_right-600-HB.jpg,4,0
data/test\4\7471_right-600.jpg,4,0
data/test\4\7892_right-600-ALL.jpg,4,0
data/test\4\7892_right-600-FA.jpg,4,0
data/test\4\7892_right-600-FS.jpg,4,0
data/test\4\7892_right-600-HB.jpg,4,0
data/test\4\7892_right-600.jpg,4,0
data/test\4\7bc4dd99eee5-600-FS.jpg,4,0
data/test\4\7bc4dd99eee5-600-HB.jpg,4,0
data/test\4\853_left-600.jpg,4,0
data/test\4\85cbb84ac8e0-GF-600-ALL.jpg,4,0
data/test\4\85cbb84ac8e0-GF-600-FA.jpg,4,0
data/test\4\85cbb84ac8e0-GF-600-FS.jpg,4,0
data/test\4\85cbb84ac8e0-GF-600-HB.jpg,4,0
data/test\4\85cbb84ac8e0-GF-600.jpg,4,0
data/test\4\8604_right-600-ALL.jpg,4,0
data/test\4\8604_right-600-FA.jpg,4,0
data/test\4\8604_right-600-FS-T.jpg,4,0
data/test\4\8604_right-600-FS.jpg,4,0
data/test\4\8604_right-600-HB-T.jpg,4,0
data/test\4\8604_right-600-HB.jpg,4,0
data/test\4\8604_right-600-T.jpg,4,0
data/test\4\8604_right-600.jpg,4,0
data/test\4\873dcc0b468f-600-ALL-T.jpg,4,0
data/test\4\873dcc0b468f-600-ALL.jpg,4,0
data/test\4\873dcc0b468f-600-FA.jpg,4,0
data/test\4\873dcc0b468f-600-FS.jpg,4,0
data/test\4\873dcc0b468f-600-HB.jpg,4,0
data/test\4\873dcc0b468f-600.jpg,4,0
data/test\4\8c7c26c52a6c-600-ALL.jpg,4,0
data/test\4\8c7c26c52a6c-600-FA.jpg,4,0
data/test\4\9298_left-600-FS.jpg,4,0
data/test\4\9298_left-600-HB.jpg,4,0
data/test\4\ed3a0fc5b546-GF-600.jpg,4,0
data/test\4\ef26625121b3-600-ALL.jpg,4,0
data/test\4\ef26625121b3-600-FA.jpg,4,0
data/test\4\ef26625121b3-600-FS.jpg,4,0
data/test\4\ef26625121b3-600-HB.jpg,4,0
data/test\4\ef26625121b3-600.jpg,4,0
data/test\4\f2d2a0c92034-600-ALL.jpg,4,0
data/test\4\f2d2a0c92034-600-FA.jpg,4,0
data/test\4\f2d2a0c92034-600-FS.jpg,4,0
data/test\4\f2d2a0c92034-600-HB.jpg,4,0
data/test\4\f2d2a0c92034-600.jpg,4,0
data/test\4\f5e6226bd2e0-GF-600-ALL.jpg,4,0
data/test\4\f5e6226bd2e0-GF-600-FA.jpg,4,0
data/test\4\f5e6226bd2e0-GF-600.jpg,4,0
data/test\4\f6f3ea0d2693-GF-600-ALL.jpg,4,0
data/test\4\f6f3ea0d2693-GF-600-FA.jpg,4,0
data/test\4\f6f3ea0d2693-GF-600-FS.jpg,4,0
data/test\4\f6f3ea0d2693-GF-600-HB.jpg,4,0
data/test\4\f6f3ea0d2693-GF-600.jpg,4,0
data/test\4\fce93caa4758-GF-600-ALL.jpg,4,0
data/test\4\fce93caa4758-GF-600-FA.jpg,4,0
data/test\4\fce93caa4758-GF-600-FS.jpg,4,0
data/test\4\fce93caa4758-GF-600-HB.jpg,4,0
data/test\4\fce93caa4758-GF-600.jpg,4,0
